,beds_genandacute_noncovid,ventbeds_noncovid,address,Date,Local Health Board,coordinates,lat,lon
1564,1091,27,"Heath Park, Cardiff CF14 4XW, Wales",01-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1565,1126,27,"Heath Park, Cardiff CF14 4XW, Wales",02-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1566,1121,27,"Heath Park, Cardiff CF14 4XW, Wales",03-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1567,1112,31,"Heath Park, Cardiff CF14 4XW, Wales",04-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1568,1094,30,"Heath Park, Cardiff CF14 4XW, Wales",05-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1569,1083,33,"Heath Park, Cardiff CF14 4XW, Wales",06-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1570,1053,35,"Heath Park, Cardiff CF14 4XW, Wales",07-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1571,1071,31,"Heath Park, Cardiff CF14 4XW, Wales",08-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1572,1099,32,"Heath Park, Cardiff CF14 4XW, Wales",09-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1573,1110,33,"Heath Park, Cardiff CF14 4XW, Wales",10-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1574,1118,34,"Heath Park, Cardiff CF14 4XW, Wales",11-Nov-20,Cardiff and Vale University Local Health Board,"[51.5120521, -3.187673484773616]",51.5120521,-3.187673484773616
1575,1,0,"Parc, Nantgarw, Cardiff CF15 7QZ",01-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1576,0,0,"Parc, Nantgarw, Cardiff CF15 7QZ",02-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1577,1,0,"Parc, Nantgarw, Cardiff CF15 7QZ",03-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1578,4,0,"Parc, Nantgarw, Cardiff CF15 7QZ",04-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1579,9,0,"Parc, Nantgarw, Cardiff CF15 7QZ",05-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1580,5,0,"Parc, Nantgarw, Cardiff CF15 7QZ",06-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1581,6,0,"Parc, Nantgarw, Cardiff CF15 7QZ",07-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1582,7,0,"Parc, Nantgarw, Cardiff CF15 7QZ",08-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1583,5,0,"Parc, Nantgarw, Cardiff CF15 7QZ",09-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1584,5,0,"Parc, Nantgarw, Cardiff CF15 7QZ",10-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1585,8,0,"Parc, Nantgarw, Cardiff CF15 7QZ",11-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1586,4,0,"Parc, Nantgarw, Cardiff CF15 7QZ",12-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1587,6,0,"Parc, Nantgarw, Cardiff CF15 7QZ",13-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1588,2,0,"Parc, Nantgarw, Cardiff CF15 7QZ",14-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1589,7,0,"Parc, Nantgarw, Cardiff CF15 7QZ",15-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1590,10,0,"Parc, Nantgarw, Cardiff CF15 7QZ",16-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1591,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",17-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1592,10,0,"Parc, Nantgarw, Cardiff CF15 7QZ",18-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1593,7,0,"Parc, Nantgarw, Cardiff CF15 7QZ",19-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1594,9,0,"Parc, Nantgarw, Cardiff CF15 7QZ",20-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1595,9,0,"Parc, Nantgarw, Cardiff CF15 7QZ",21-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1596,12,0,"Parc, Nantgarw, Cardiff CF15 7QZ",22-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1597,11,0,"Parc, Nantgarw, Cardiff CF15 7QZ",23-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1598,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",24-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1599,9,0,"Parc, Nantgarw, Cardiff CF15 7QZ",25-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1600,8,0,"Parc, Nantgarw, Cardiff CF15 7QZ",26-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1601,5,0,"Parc, Nantgarw, Cardiff CF15 7QZ",27-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1602,7,0,"Parc, Nantgarw, Cardiff CF15 7QZ",28-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1603,8,0,"Parc, Nantgarw, Cardiff CF15 7QZ",29-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1604,8,0,"Parc, Nantgarw, Cardiff CF15 7QZ",30-Apr-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1605,9,0,"Parc, Nantgarw, Cardiff CF15 7QZ",01-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1606,7,0,"Parc, Nantgarw, Cardiff CF15 7QZ",02-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1607,10,0,"Parc, Nantgarw, Cardiff CF15 7QZ",03-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1608,8,0,"Parc, Nantgarw, Cardiff CF15 7QZ",04-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1609,8,0,"Parc, Nantgarw, Cardiff CF15 7QZ",05-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1610,14,0,"Parc, Nantgarw, Cardiff CF15 7QZ",06-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1611,16,0,"Parc, Nantgarw, Cardiff CF15 7QZ",07-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1612,16,0,"Parc, Nantgarw, Cardiff CF15 7QZ",08-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1613,17,0,"Parc, Nantgarw, Cardiff CF15 7QZ",09-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1614,15,0,"Parc, Nantgarw, Cardiff CF15 7QZ",10-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1615,15,0,"Parc, Nantgarw, Cardiff CF15 7QZ",11-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1616,15,0,"Parc, Nantgarw, Cardiff CF15 7QZ",12-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1617,17,0,"Parc, Nantgarw, Cardiff CF15 7QZ",13-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1618,12,0,"Parc, Nantgarw, Cardiff CF15 7QZ",14-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1619,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",15-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1620,15,0,"Parc, Nantgarw, Cardiff CF15 7QZ",16-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1621,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",17-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1622,12,0,"Parc, Nantgarw, Cardiff CF15 7QZ",18-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1623,11,0,"Parc, Nantgarw, Cardiff CF15 7QZ",19-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1624,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",20-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1625,15,0,"Parc, Nantgarw, Cardiff CF15 7QZ",21-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1626,12,0,"Parc, Nantgarw, Cardiff CF15 7QZ",22-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1627,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",23-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1628,11,0,"Parc, Nantgarw, Cardiff CF15 7QZ",24-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1629,16,0,"Parc, Nantgarw, Cardiff CF15 7QZ",25-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1630,15,0,"Parc, Nantgarw, Cardiff CF15 7QZ",26-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1631,11,0,"Parc, Nantgarw, Cardiff CF15 7QZ",27-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1632,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",28-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1633,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",29-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1634,20,0,"Parc, Nantgarw, Cardiff CF15 7QZ",30-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1635,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",31-May-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1636,17,0,"Parc, Nantgarw, Cardiff CF15 7QZ",01-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1637,19,0,"Parc, Nantgarw, Cardiff CF15 7QZ",02-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1638,19,0,"Parc, Nantgarw, Cardiff CF15 7QZ",03-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1639,17,0,"Parc, Nantgarw, Cardiff CF15 7QZ",04-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1640,26,0,"Parc, Nantgarw, Cardiff CF15 7QZ",05-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1641,19,0,"Parc, Nantgarw, Cardiff CF15 7QZ",06-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1642,15,0,"Parc, Nantgarw, Cardiff CF15 7QZ",07-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1643,14,0,"Parc, Nantgarw, Cardiff CF15 7QZ",08-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1644,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",09-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1645,16,0,"Parc, Nantgarw, Cardiff CF15 7QZ",10-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1646,17,0,"Parc, Nantgarw, Cardiff CF15 7QZ",11-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1647,18,0,"Parc, Nantgarw, Cardiff CF15 7QZ",12-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1648,22,0,"Parc, Nantgarw, Cardiff CF15 7QZ",13-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1649,22,0,"Parc, Nantgarw, Cardiff CF15 7QZ",14-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1650,24,0,"Parc, Nantgarw, Cardiff CF15 7QZ",15-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1651,19,0,"Parc, Nantgarw, Cardiff CF15 7QZ",16-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1652,17,0,"Parc, Nantgarw, Cardiff CF15 7QZ",17-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1653,18,0,"Parc, Nantgarw, Cardiff CF15 7QZ",18-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1654,24,0,"Parc, Nantgarw, Cardiff CF15 7QZ",19-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1655,25,0,"Parc, Nantgarw, Cardiff CF15 7QZ",20-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1656,20,0,"Parc, Nantgarw, Cardiff CF15 7QZ",21-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1657,11,0,"Parc, Nantgarw, Cardiff CF15 7QZ",22-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1658,15,0,"Parc, Nantgarw, Cardiff CF15 7QZ",23-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1659,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",24-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1660,14,0,"Parc, Nantgarw, Cardiff CF15 7QZ",25-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1661,16,0,"Parc, Nantgarw, Cardiff CF15 7QZ",26-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1662,21,0,"Parc, Nantgarw, Cardiff CF15 7QZ",27-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1663,21,0,"Parc, Nantgarw, Cardiff CF15 7QZ",28-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1664,14,0,"Parc, Nantgarw, Cardiff CF15 7QZ",29-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1665,15,0,"Parc, Nantgarw, Cardiff CF15 7QZ",30-Jun-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1666,12,0,"Parc, Nantgarw, Cardiff CF15 7QZ",01-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1667,15,0,"Parc, Nantgarw, Cardiff CF15 7QZ",02-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1668,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",03-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1669,18,0,"Parc, Nantgarw, Cardiff CF15 7QZ",04-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1670,16,0,"Parc, Nantgarw, Cardiff CF15 7QZ",05-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1671,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",06-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1672,10,0,"Parc, Nantgarw, Cardiff CF15 7QZ",07-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1673,12,0,"Parc, Nantgarw, Cardiff CF15 7QZ",08-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1674,17,0,"Parc, Nantgarw, Cardiff CF15 7QZ",09-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1675,17,0,"Parc, Nantgarw, Cardiff CF15 7QZ",10-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1676,18,0,"Parc, Nantgarw, Cardiff CF15 7QZ",11-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1677,17,0,"Parc, Nantgarw, Cardiff CF15 7QZ",12-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1678,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",13-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1679,18,0,"Parc, Nantgarw, Cardiff CF15 7QZ",14-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1680,13,0,"Parc, Nantgarw, Cardiff CF15 7QZ",15-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
1681,17,0,"Parc, Nantgarw, Cardiff CF15 7QZ",16-Jul-20,Velindre University NHS Trust,"[51.54704725, -3.2654520304995143]",51.54704725,-3.2654520304995143
